group1,group2,n1,n2,mean1,mean2,std1,std2,difference,test,statistic,p_value,cohens_d,significant,domain,indicator,cohens_h
General Population,LGBT+,1315,685,0.025095057034220533,0.04671532846715328,,,-0.02162027143293275,Chi-Square,6.025432692262868,0.01410117439202042,,True,Violence & Safety,sexual_violence,-0.11754428866756111
General Population,Disabled,1315,638,0.025095057034220533,0.017241379310344827,,,0.007853677723875706,Chi-Square,0.8729912984329501,0.35012851978218407,,False,Violence & Safety,sexual_violence,0.05479530263315663
General Population,Informal Workers,1315,2645,0.025095057034220533,0.012098298676748583,,,0.01299675835747195,Chi-Square,8.40219858781422,0.003747674755980511,,True,Violence & Safety,sexual_violence,0.09773818032044274
General Population,Elderly,1315,2986,0.0,0.0,,,0.0,Fisher's Exact,,1.0,,False,Violence & Safety,unsafe_community,0.0
General Population,LGBT+,1315,685,0.0,0.0,,,0.0,Fisher's Exact,,1.0,,False,Violence & Safety,unsafe_community,0.0
General Population,Disabled,1315,638,0.0,0.0,,,0.0,Fisher's Exact,,1.0,,False,Violence & Safety,unsafe_community,0.0
General Population,Informal Workers,1315,2645,0.0,0.0,,,0.0,Fisher's Exact,,1.0,,False,Violence & Safety,unsafe_community,0.0
General Population,Elderly,1315,2986,0.037262357414448666,0.011386470194239785,,,0.02587588722020888,Chi-Square,30.946344914428014,2.6526117410547168e-08,,True,Violence & Safety,discrimination,0.17468605793844766
General Population,LGBT+,1315,685,0.037262357414448666,0.06277372262773723,,,-0.02551136521328856,Chi-Square,6.110867255935823,0.01343531874526916,,True,Violence & Safety,discrimination,-0.11798219197090176
General Population,Disabled,1315,638,0.037262357414448666,0.018808777429467086,,,0.01845357998498158,Chi-Square,4.243949929796299,0.03939042203839097,,True,Violence & Safety,discrimination,0.1133505668012279
General Population,Informal Workers,1315,2645,0.037262357414448666,0.02003780718336484,,,0.017224550231083827,Chi-Square,9.709311143363156,0.0018333672308215806,,True,Violence & Safety,discrimination,0.10444392778804418
General Population,Elderly,1315,2986,0.25171102661596956,0.485264567983925,,,-0.23355354136795542,Chi-Square,204.32704626406596,2.3747762508309214e-46,,True,Housing & Environment,own_house,-0.4901766839942532
General Population,LGBT+,1315,685,0.25171102661596956,0.14890510948905109,,,0.10280591712691847,Chi-Square,27.45965880119448,1.6040574547047025e-07,,True,Housing & Environment,own_house,0.25881661436323256
General Population,Disabled,1315,638,0.25171102661596956,0.30250783699059564,,,-0.05079681037462608,Chi-Square,5.390439391475278,0.02024737178428863,,True,Housing & Environment,own_house,-0.1136010260332212
General Population,Informal Workers,1315,2645,0.25171102661596956,0.3103969754253308,,,-0.05868594880936123,Chi-Square,14.381318244923971,0.0001492759703298046,,True,Housing & Environment,own_house,-0.1307137058932204
General Population,Elderly,1315,2986,0.4494296577946768,0.24246483590087073,,,0.20696482189380608,Chi-Square,183.25717154479113,9.425014230670932e-42,,True,Housing & Environment,rent_house,0.43977577787221556
General Population,LGBT+,1315,685,0.4494296577946768,0.5313868613138686,,,-0.08195720351919178,Chi-Square,11.799266109692407,0.0005925407443104581,,True,Housing & Environment,rent_house,-0.164128941403346
General Population,Disabled,1315,638,0.4494296577946768,0.2884012539184953,,,0.1610284038761815,Chi-Square,45.86755839616622,1.2652398627195663e-11,,True,Housing & Environment,rent_house,0.33565759992828426
General Population,Informal Workers,1315,2645,0.4494296577946768,0.4071833648393195,,,0.04224629295535731,Chi-Square,6.257912087594313,0.012363983555942563,,True,Housing & Environment,rent_house,0.085402376536869
General Population,Elderly,1315,2986,0.6228136882129277,0.4273275284661755,,,0.1954861597467522,Chi-Square,138.86430658090765,4.715965648175682e-32,,True,Housing & Environment,health_pollution,0.39402845237628337
General Population,LGBT+,1315,685,0.6228136882129277,0.6204379562043796,,,0.002375732008548126,Chi-Square,0.003068182568132644,0.9558268242157629,,False,Housing & Environment,health_pollution,0.004898608105099456
General Population,Disabled,1315,638,0.6228136882129277,0.5015673981191222,,,0.1212462900938055,Chi-Square,25.48349534060702,4.4618354675726814e-07,,True,Housing & Environment,health_pollution,0.24503204210284135
General Population,Informal Workers,1315,2645,0.6228136882129277,0.49754253308128543,,,0.12527115513164228,Chi-Square,54.97078590168728,1.223347398671313e-13,,True,Housing & Environment,health_pollution,0.2530817971009933
General Population,Elderly,1306,2926,0.02450229709035222,0.11380724538619276,,,-0.08930494829584054,Chi-Square,90.24949211660848,2.0994418648782583e-21,,True,Housing & Environment,experienced_disaster,-0.37385094495198634
General Population,LGBT+,1306,682,0.02450229709035222,0.030791788856304986,,,-0.006289491765952764,Chi-Square,0.4621223044315686,0.49663377819545707,,False,Housing & Environment,experienced_disaster,-0.03842131780662361
General Population,Disabled,1306,627,0.02450229709035222,0.14513556618819776,,,-0.12063326909784554,Chi-Square,101.45017684581471,7.328371725627243e-24,,True,Housing & Environment,experienced_disaster,-0.4673261008057532
General Population,Informal Workers,1306,2609,0.02450229709035222,0.1000383288616328,,,-0.07553603177128058,Chi-Square,70.63337293053924,4.3017805616458856e-17,,True,Housing & Environment,experienced_disaster,-0.32927189791564127
General Population,Elderly,1035,2643,4.142995169082125,3.9167612561483165,2.069123828759103,2.6262005636637262,0.22623391293380868,t-test,2.7544469416888124,0.005923866777128776,0.09114345856092843,True,Family & Household,household_size,
General Population,LGBT+,1035,499,4.142995169082125,3.9559118236472948,2.069123828759103,1.6676884780075678,0.1870833454348304,t-test,1.8985639314159048,0.0578626293162843,0.09605206029345247,False,Family & Household,household_size,
General Population,Disabled,1035,556,4.142995169082125,3.9694244604316546,2.069123828759103,2.268658458139721,0.17357070865047053,t-test,1.499794703823859,0.133968374748525,0.08107254023788525,False,Family & Household,household_size,
General Population,Informal Workers,1035,2168,4.142995169082125,3.9354243542435423,2.069123828759103,2.159850894885469,0.20757081483858286,t-test,2.6175930787879786,0.008918326254228313,0.09740689858990206,True,Family & Household,household_size,
General Population,Elderly,945,1859,0.6402116402116402,0.12264658418504572,0.8062730470178281,0.3991625914138018,0.5175650560265945,t-test,18.60807058108999,5.323370528879724e-68,0.9083388242932029,True,Family & Household,children_in_hh,
General Population,LGBT+,945,468,0.6402116402116402,0.6474358974358975,0.8062730470178281,0.8467432546829133,-0.007224257224257236,t-test,-0.15332951922385607,0.8781731167270119,-0.008811265679869376,False,Family & Household,children_in_hh,
General Population,Disabled,945,412,0.6402116402116402,0.21844660194174756,0.8062730470178281,0.5801665291287251,0.42176503826989264,t-test,10.872236717173445,3.4928551415604163e-26,0.5661453010501695,True,Family & Household,children_in_hh,
General Population,Informal Workers,945,1672,0.6402116402116402,0.3020334928229665,0.8062730470178281,0.6602653865566939,0.33817814738867374,t-test,10.97976817271579,3.9940284196379345e-27,0.4720431081093487,True,Family & Household,children_in_hh,
General Population,Elderly,1023,2412,2.616813294232649,2.1923714759535655,1.2782199321901295,2.778624609797508,0.42444181827908345,t-test,6.12750992042866,9.943822158824225e-10,0.17461139764733635,True,Family & Household,workers_in_hh,
General Population,LGBT+,1023,495,2.616813294232649,2.521212121212121,1.2782199321901295,1.2958414276140406,0.09560117302052795,t-test,1.3534339302110296,0.17623390167570419,0.07445640375002352,False,Family & Household,workers_in_hh,
General Population,Disabled,1023,527,2.616813294232649,2.5161290322580645,1.2782199321901295,3.4303534673668366,0.10068426197458447,t-test,0.6509183579645204,0.5153474119390486,0.04468402336960779,False,Family & Household,workers_in_hh,
General Population,Informal Workers,1023,2067,2.616813294232649,2.6289308176100628,1.2782199321901295,2.5175463570271543,-0.012117523377413786,t-test,-0.1774442783107339,0.8591710748702289,-0.005541761553935466,False,Family & Household,workers_in_hh,
General Population,Elderly,978,2560,0.9948875255623721,3.898828125,13.303902908061675,54.283793934229166,-2.903940599437628,t-test,-2.5161052323570807,0.011914250552930203,-0.06217490597869885,True,Family & Household,elderly_in_hh,
General Population,LGBT+,978,486,0.9948875255623721,0.6337448559670782,13.303902908061675,0.7849178620920894,0.36114266959529395,t-test,0.8459669653125541,0.3977754645266255,0.033178079280198246,False,Family & Household,elderly_in_hh,
General Population,Disabled,978,535,0.9948875255623721,1.9869158878504674,13.303902908061675,9.687331819123921,-0.9920283622880952,t-test,-1.6617441177718686,0.09678900715795627,-0.0816523994058613,False,Family & Household,elderly_in_hh,
General Population,Informal Workers,978,1997,0.9948875255623721,2.5167751627441164,13.303902908061675,48.918681695787065,-1.5218876371817442,t-test,-1.2958494941061853,0.19514570361736236,-0.03729946828346701,False,Family & Household,elderly_in_hh,
General Population,Elderly,1315,2986,0.3688212927756654,0.4042196918955124,,,-0.03539839911984699,Chi-Square,4.646587745793916,0.03111534063752556,,True,Family & Household,married,-0.07271242160423297
General Population,LGBT+,1315,685,0.3688212927756654,0.11970802919708029,,,0.2491132635785851,Chi-Square,136.37391840529816,1.6528219355835929e-31,,True,Family & Household,married,0.5987476805859557
General Population,Disabled,1315,638,0.3688212927756654,0.26959247648902823,,,0.09922881628663716,Chi-Square,18.505694429709628,1.6939742670446237e-05,,True,Family & Household,married,0.21344896149675874
General Population,Informal Workers,1315,2645,0.3688212927756654,0.35992438563327034,,,0.00889690714239505,Chi-Square,0.2634612838084286,0.6077521163645343,,False,Family & Household,married,0.01848725768101489
General Population,Elderly,1315,2986,965.1779467680608,659.3385800401876,22351.01744973428,3526.9346102467853,305.8393667278732,t-test,0.49350408854856415,0.621737147728339,0.02407875238206337,False,Family & Household,health_expense,
General Population,LGBT+,1315,685,965.1779467680608,345.2700729927007,22351.01744973428,1039.3020354129933,619.90787377536,t-test,1.0036753957855833,0.31571837050643475,0.034181069721664806,False,Family & Household,health_expense,
General Population,Disabled,1315,638,965.1779467680608,700.9686520376175,22351.01744973428,1385.4656485745036,264.2092947304433,t-test,0.4269733119133277,0.6694676292980788,0.014390558327881386,False,Family & Household,health_expense,
General Population,Informal Workers,1315,2645,965.1779467680608,425.3187145557656,22351.01744973428,1125.1069934537195,539.8592322122952,t-test,0.8753318416032441,0.3815529436611369,0.04181374752410823,False,Family & Household,health_expense,
General Population,Elderly,1315,2986,795.4372623574144,981.563965170797,3248.9713187119546,6056.945831698917,-186.12670281338262,t-test,-1.3059212719766913,0.19165184298396848,-0.034743241928641325,False,Family & Household,hh_health_expense,
General Population,LGBT+,1315,685,795.4372623574144,754.2554744525547,3248.9713187119546,1686.7153017622113,41.181787904859675,t-test,0.37314021648025364,0.7090836712070209,0.014636934595256109,False,Family & Household,hh_health_expense,
General Population,Disabled,1315,638,795.4372623574144,1017.8056426332288,3248.9713187119546,2305.6583622382145,-222.3683802758144,t-test,-1.738547034718821,0.08229620110466045,-0.07476927307361386,False,Family & Household,hh_health_expense,
General Population,Informal Workers,1315,2645,795.4372623574144,845.4846880907372,3248.9713187119546,6200.441662036904,-50.047425733322825,t-test,-0.3331878976074916,0.7390101459271559,-0.009263832803955364,False,Family & Household,hh_health_expense,
